Mat 1:1  βίβλος@nnfsc γένεσις@ngfsc Ἰησοῦς@ngmsp Χριστός@ngmsp υἱός@ngmsc Δαυίδ@ngmsp υἱός@ngmsc Ἀβραάμ@ngmsp 
Act 8:39  ὅτε@cs δέ@cc ἀναβαίνω@viaa3p ἐκ@pg ὁ@dgns ὕδωρ@ngnsc πνεῦμα@nnnsc κύριος@ngmsc ἁρπάζω@viaa3s ὁ@dams Φίλιππος@namsp καί@cc οὐ@b ὁράω@viaa3s αὐτός@rpams οὐκέτι@b ὁ@dnms εὐνοῦχος@nnmsc πορεύομαι@viim3s γάρ@cc ὁ@dafs ὁδός@nafsc αὐτός@rpgms χαίρω@vppanms 
Act 8:40  Φίλιππος@nnmsp δέ@cc εὑρίσκω@viap3s εἰς@pa Ἄζωτος@nafsp καί@cc διέρχομαι@vppmnms εὐαγγελίζω@viim3s ὁ@dafp πόλις@nafpc πᾶς@aiafpn ἕως@pg ὁ@dgns ἔρχομαι@vnaa αὐτός@rpams εἰς@pa Καισάρεια@nafsp 
Act 9:1  ὁ@dnms δέ@cc Σαῦλος@nnmsp ἔτι@b ἐμπνέω@vppanms ἀπειλή@ngfsc καί@cc φόνος@ngmsc εἰς@pa ὁ@damp μαθητής@nampc ὁ@dgms κύριος@ngmsc προσέρχομαι@vpaanms ὁ@ddms ἀρχιερεύς@ndmsc 
Act 9:2  αἰτέω@viam3s παρά@pg αὐτός@rpgms ἐπιστολή@nafpc εἰς@pa Δαμασκός@nafsp πρός@pa ὁ@dafp συναγωγή@nafpc ὅπως@cs ἐάν@cs τὶς@riamp εὑρίσκω@vsaa3s ὁ@dgfs ὁδός@ngfsc εἰμί@vppaamp ἀνήρ@nampc τέ@cc καί@cc γυνή@nafpc δέω@vpxpamp ἄγω@vsaa3s εἰς@pa Ἰερουσαλήμ@nafsp 
Act 9:3  ἐν@pd δέ@cc ὁ@ddns πορεύομαι@vnpm γίνομαι@viam3s αὐτός@rpams ἐγγίζω@vnpa ὁ@ddfs Δαμασκός@ndfsp ἐξαίφνης@b τέ@cc αὐτός@rpams περιαστράπτω@viaa3s φῶς@nnnsc ἐκ@pg ὁ@dgms οὐρανός@ngmsc 
Act 9:4  καί@cc πίπτω@vpaanms ἐπί@pa ὁ@dafs γῆ@nafsc ἀκούω@viaa3s φωνή@nafsc λέγω@vppaafs αὐτός@rpdms Σαούλ@nvmsp Σαούλ@nvmsp τίς@rqans ἐγώ@rpa-s διώκω@vipa2s 
Act 9:5  λέγω@viaa3s δέ@cc τίς@rqnms εἰμί@vipa2s κύριος@nvmsc ὁ@dnms δέ@cc ἐγώ@rpn-s εἰμί@vipa1s Ἰησοῦς@nnmsp ὅς@rrams σύ@rpn-s διώκω@vipa2s 
Act 9:6  ἀλλά@cc ἀνίστημι@vdaa2s καί@cc εἰσέρχομαι@vdaa2s εἰς@pa ὁ@dafs πόλις@nafsc καί@cc λαλέω@vifp3s σύ@rpd-s ὅς@rrans τὶς@rians σύ@rpa-s δεῖ@vipa3s ποιέω@vnpa 
Act 9:7  ὁ@dnmp δέ@cc ἀνήρ@nnmpc ὁ@dnmp συνοδεύω@vppanmp αὐτός@rpdms ἵστημι@viya3p ἐνεός@annmpn ἀκούω@vppanmp μέν@x ὁ@dgfs φωνή@ngfsc μηδείς@riams δέ@cc θεωρέω@vppanmp 
Act 9:8  ἐγείρω@viap3s δέ@cc Σαῦλος@nnmsp ἀπό@pg ὁ@dgfs γῆ@ngfsc ἀνοίγω@vpxpgmp δέ@cc ὁ@dgmp ὀφθαλμός@ngmpc αὐτός@rpgms οὐδείς@rians βλέπω@viia3s χειραγωγέω@vppanmp δέ@cc αὐτός@rpams εἰσάγω@viaa3p εἰς@pa Δαμασκός@nafsp 
Act 9:9  καί@cc εἰμί@viia3s ἡμέρα@nafpc τρεῖς@acafpn μή@x βλέπω@vppanms καί@cc οὐ@b ἐσθίω@viaa3s οὐδέ@cc πίνω@viaa3s 
Act 9:10  εἰμί@viia3s δέ@cc τὶς@ainmsn μαθητής@nnmsc ἐν@pd Δαμασκός@ndfsp ὄνομα@ndnsc Ἁνανίας@nnmsp καί@cc λέγω@viaa3s πρός@pa αὐτός@rpams ἐν@pd ὅραμα@ndnsc ὁ@dnms κύριος@nnmsc Ἁνανίας@nvmsp ὁ@dnms δέ@cc λέγω@viaa3s ἰδού@i ἐγώ@rpn-s κύριος@nvmsc 
Act 9:11  ὁ@dnms δέ@cc κύριος@nnmsc πρός@pa αὐτός@rpams ἀνίστημι@vpaanms πορεύομαι@vdap2s ἐπί@pa ὁ@dafs ῥύμη@nafsc ὁ@dafs καλέω@vpppafs εὐθύς@anafsn καί@cc ζητέω@vdaa2s ἐν@pd οἰκία@ndfsc Ἰούδας@ngmsp Σαῦλος@namsp ὄνομα@ndnsc Ταρσεύς@namsp ἰδού@i γάρ@cc προσεύχομαι@vipm3s 
Act 9:12  καί@cc ὁράω@viaa3s ἀνήρ@namsc ἐν@pd ὅραμα@ndnsc Ἁνανίας@namsp ὄνομα@ndnsc εἰσέρχομαι@vpaaams καί@cc ἐπιτίθημι@vpaaams αὐτός@rpdms ὁ@dafp χείρ@nafpc ὅπως@cs ἀναβλέπω@vsaa3s 
Act 9:13  ἀποκρίνομαι@viap3s δέ@cc Ἁνανίας@nnmsp κύριος@nvmsc ἀκούω@viaa1s ἀπό@pg πολύς@angmpn περί@pg ὁ@dgms ἀνήρ@ngmsc οὗτος@rdgms ὅσος@rranp κακός@ananpn ὁ@ddmp ἅγιος@andmpn σύ@rpg-s ποιέω@viaa3s ἐν@pd Ἰερουσαλήμ@ndfsp 
Act 9:14  καί@cc ὧδε@b ἔχω@vipa3s ἐξουσία@nafsc παρά@pg ὁ@dgmp ἀρχιερεύς@ngmpc δέω@vnaa πᾶς@aiampn ὁ@damp ἐπικαλέω@vppmamp ὁ@dans ὄνομα@nansc σύ@rpg-s 
Act 9:15  λέγω@viaa3s δέ@cc πρός@pa αὐτός@rpams ὁ@dnms κύριος@nnmsc πορεύομαι@vdpm2s ὅτι@cs σκεῦος@nnnsc ἐκλογή@ngfsc εἰμί@vipa3s ἐγώ@rpd-s οὗτος@rdnms ὁ@dgns βαστάζω@vnaa ὁ@dans ὄνομα@nansc ἐγώ@rpg-s ἐνώπιον@pg ἔθνος@ngnpc τέ@cc καί@cc βασιλεύς@ngmpc υἱός@ngmpc τέ@cc Ἰσραήλ@ngmsp 
Act 9:16  ἐγώ@rpn-s γάρ@cc ὑποδείκνυμι@vifa1s αὐτός@rpdms ὅσος@rranp δεῖ@vipa3s αὐτός@rpams ὑπέρ@pg ὁ@dgns ὄνομα@ngnsc ἐγώ@rpg-s πάσχω@vnaa 
Act 9:17  ἀπέρχομαι@viaa3s δέ@cc Ἁνανίας@nnmsp καί@cc εἰσέρχομαι@viaa3s εἰς@pa ὁ@dafs οἰκία@nafsc καί@cc ἐπιτίθημι@vpaanms ἐπί@pa αὐτός@rpams ὁ@dafp χείρ@nafpc λέγω@viaa3s Σαούλ@nvmsp ἀδελφός@nvmsc ὁ@dnms κύριος@nnmsc ἀποστέλλω@vixa3s ἐγώ@rpa-s Ἰησοῦς@nnmsp ὁ@dnms ὁράω@vpapnms σύ@rpd-s ἐν@pd ὁ@ddfs ὁδός@ndfsc ὅς@rrdfs ἔρχομαι@viim2s ὅπως@cs ἀναβλέπω@vsaa2s καί@cc πίμπλημι@vsap2s πνεῦμα@ngnsc ἅγιος@angnsn 
Act 9:18  καί@cc εὐθέως@b ἀποπίπτω@viaa3p αὐτός@rpgms ἀπό@pg ὁ@dgmp ὀφθαλμός@ngmpc ὡς@cs λεπίς@nnfpc ἀναβλέπω@viaa3s τέ@cc καί@cc ἀνίστημι@vpaanms βαπτίζω@viap3s 
Act 9:19  καί@cc λαμβάνω@vpaanms τροφή@nafsc ἐνισχύω@viaa3s γίνομαι@viam3s δέ@cc μετά@pg ὁ@dgmp ἐν@pd Δαμασκός@ndfsp μαθητής@ngmpc ἡμέρα@nafpc τὶς@aiafpn 
Act 9:20  καί@cc εὐθέως@b ἐν@pd ὁ@ddfp συναγωγή@ndfpc κηρύσσω@viia3s ὁ@dams Ἰησοῦς@namsp ὅτι@cs οὗτος@rdnms εἰμί@vipa3s ὁ@dnms υἱός@nnmsc ὁ@dgms θεός@ngmsc 
Act 9:21  ἐξίστημι@viim3p δέ@cc πᾶς@ainmpn ὁ@dnmp ἀκούω@vppanmp καί@cc λέγω@viia3p οὐ@b οὗτος@rdnms εἰμί@vipa3s ὁ@dnms πορθέω@vpaanms εἰς@pa Ἰερουσαλήμ@nafsp ὁ@damp ἐπικαλέω@vppmamp ὁ@dans ὄνομα@nansc οὗτος@rdans καί@cc ὧδε@b εἰς@pa οὗτος@rdans ἔρχομαι@viya3s ἵνα@cs δέω@vpxpamp αὐτός@rpamp ἄγω@vsaa3s ἐπί@pa ὁ@damp ἀρχιερεύς@nampc 
Act 9:22  Σαῦλος@nnmsp δέ@cc μᾶλλον@b ἐνδυναμόω@viip3s καί@cc συγχέω@viia3s ὁ@damp Ἰουδαῖος@anampn ὁ@damp κατοικέω@vppaamp ἐν@pd Δαμασκός@ndfsp συμβιβάζω@vppanms ὅτι@cs οὗτος@rdnms εἰμί@vipa3s ὁ@dnms Χριστός@nnmsp 
Act 9:23  ὡς@cs δέ@cc πληρόω@viip3p ἡμέρα@nnfpc ἱκανός@annfpn συμβουλεύω@viam3p ὁ@dnmp Ἰουδαῖος@annmpn ἀναιρέω@vnaa αὐτός@rpams 
Act 9:24  γινώσκω@viap3s δέ@cc ὁ@ddms Σαῦλος@ndmsp ὁ@dnfs ἐπιβουλή@nnfsc αὐτός@rpgmp παρατηρέω@viim3p δέ@cc καί@b ὁ@dafp πύλη@nafpc ἡμέρα@ngfsc τέ@cc καί@cc νύξ@ngfsc ὅπως@cs αὐτός@rpams ἀναιρέω@vsaa3p 
Act 9:25  λαμβάνω@vpaanmp δέ@cc ὁ@dnmp μαθητής@nnmpc αὐτός@rpgms νύξ@ngfsc διά@pg ὁ@dgns τεῖχος@ngnsc καθίημι@viaa3p αὐτός@rpams χαλάω@vpaanmp ἐν@pd σπυρίς@ndfsc 
Act 9:26  παραγίνομαι@vpamnms δέ@cc εἰς@pa Ἰερουσαλήμ@nafsp πειράζω@viia3s κολλάω@vnpp ὁ@ddmp μαθητής@ndmpc καί@cc πᾶς@ainmpn φοβέω@viim3p αὐτός@rpams μή@x πιστεύω@vppanmp ὅτι@cs εἰμί@vipa3s μαθητής@nnmsc 
Act 9:27  Βαρναβᾶς@nnmsp δέ@cc ἐπιλαμβάνω@vpamnms αὐτός@rpams ἄγω@viaa3s πρός@pa ὁ@damp ἀπόστολος@nampc καί@cc διηγέομαι@viam3s αὐτός@rpdmp πῶς@b ἐν@pd ὁ@ddfs ὁδός@ndfsc ὁράω@viaa3s ὁ@dams κύριος@namsc καί@cc ὅτι@cs λαλέω@viaa3s αὐτός@rpdms καί@cc πῶς@b ἐν@pd Δαμασκός@ndfsp παρρησιάζομαι@viam3s ἐν@pd ὁ@ddns ὄνομα@ndnsc ὁ@dgms Ἰησοῦς@ngmsp 
Act 9:28  καί@cc εἰμί@viia3s μετά@pg αὐτός@rpgmp εἰσπορεύομαι@vppmnms καί@cc ἐκπορεύομαι@vppmnms εἰς@pa Ἰερουσαλήμ@nafsp παρρησιάζομαι@vppmnms ἐν@pd ὁ@ddns ὄνομα@ndnsc ὁ@dgms κύριος@ngmsc 
Act 9:29  λαλέω@viia3s τέ@cc καί@cc συζητέω@viia3s πρός@pa ὁ@damp Ἑλληνιστής@nampp ὁ@dnmp δέ@cc ἐπιχειρέω@viia3p ἀναιρέω@vnaa αὐτός@rpams 
Act 9:30  ἐπιγινώσκω@vpaanmp δέ@cc ὁ@dnmp ἀδελφός@nnmpc κατάγω@viaa3p αὐτός@rpams εἰς@pa Καισάρεια@nafsp καί@cc ἐξαποστέλλω@viaa3p αὐτός@rpams εἰς@pa Ταρσός@nafsp 
Act 9:31  ὁ@dnfs μέν@x οὖν@cc ἐκκλησία@nnfsc κατά@pg ὅλος@angfsn ὁ@dgfs Ἰουδαία@ngfsp καί@cc Γαλιλαία@ngfsp καί@cc Σαμάρεια@ngfsp ἔχω@viia3s εἰρήνη@nafsc οἰκοδομέω@vpppnfs καί@cc πορεύομαι@vppmnfs ὁ@ddms φόβος@ndmsc ὁ@dgms κύριος@ngmsc καί@cc ὁ@ddfs παράκλησις@ndfsc ὁ@dgns ἅγιος@angnsn πνεῦμα@ngnsc πληθύνω@viip3s 
Act 9:32  γίνομαι@viam3s δέ@cc Πέτρος@namsp διέρχομαι@vppmams διά@pg πᾶς@aignpn κατέρχομαι@vnaa καί@b πρός@pa ὁ@damp ἅγιος@anampn ὁ@damp κατοικέω@vppaamp Λύδδα@nafsp 
Act 9:33  εὑρίσκω@viaa3s δέ@cc ἐκεῖ@b ἄνθρωπος@namsc τὶς@aiamsn ὄνομα@ndnsc Αἰνέας@namsp ἐκ@pg ἔτος@ngnpc ὀκτώ@ac---n κατάκειμαι@vpppams ἐπί@pg κράβαττος@ngmsc ὅς@rrnms εἰμί@viia3s παραλύω@vpxpnms 
Act 9:34  καί@cc λέγω@viaa3s αὐτός@rpdms ὁ@dnms Πέτρος@nnmsp Αἰνέας@nvmsp ἰάομαι@vipm3s σύ@rpa-s Ἰησοῦς@nnmsp Χριστός@nnmsp ἀνίστημι@vdaa2s καί@cc στρωννύω@vdaa2s σεαυτοῦ@rxdms καί@cc εὐθέως@b ἀνίστημι@viaa3s 
Act 9:35  καί@cc ὁράω@viaa3p αὐτός@rpams πᾶς@ainmpn ὁ@dnmp κατοικέω@vppanmp Λύδδα@nafsp καί@cc ὁ@dams Σαρών@namsp ὅστις@rrnmp ἐπιστρέφω@viaa3p ἐπί@pa ὁ@dams κύριος@namsc 
Act 9:36  ἐν@pd Ἰόππη@ndfsp δέ@cc τὶς@ainfsn εἰμί@viia3s μαθήτρια@nnfsc ὄνομα@ndnsc Ταβιθά@nnfsp ὅς@rrnfs διερμηνεύω@vpppnfs λέγω@vipp3s Δορκάς@nnfsp οὗτος@rdnfs εἰμί@viia3s πλήρης@annfsn ἔργον@ngnpc ἀγαθός@angnpn καί@cc ἐλεημοσύνη@ngfpc ὅς@rrgfp ποιέω@viia3s 
Act 9:37  γίνομαι@viam3s δέ@cc ἐν@pd ὁ@ddfp ἡμέρα@ndfpc ἐκεῖνος@rddfp ἀσθενέω@vpaaafs αὐτός@rpafs ἀποθνῄσκω@vnaa λούω@vpaanmp δέ@cc τίθημι@viaa3p αὐτός@rpafs ἐν@pd ὑπερῷον@ndnsc 
Act 9:38  ἐγγύς@pd δέ@cc εἰμί@vppagfs Λύδδα@ngfsp ὁ@ddfs Ἰόππη@ndfsp ὁ@dnmp μαθητής@nnmpc ἀκούω@vpaanmp ὅτι@cs Πέτρος@nnmsp εἰμί@vipa3s ἐν@pd αὐτός@rpdfs ἀποστέλλω@viaa3p δύο@acampn ἀνήρ@nampc πρός@pa αὐτός@rpams παρακαλέω@vppanmp μή@x ὀκνέω@vsaa2s διέρχομαι@vnaa ἕως@pg ἐγώ@rpg-p 
Act 9:39  ἀνίστημι@vpaanms δέ@cc Πέτρος@nnmsp συνέρχομαι@viaa3s αὐτός@rpdmp ὅς@rrams παραγίνομαι@vpamams ἀνάγω@viaa3p εἰς@pa ὁ@dans ὑπερῷον@nansc καί@cc παρίστημι@viaa3p αὐτός@rpdms πᾶς@ainfpn ὁ@dnfp χήρα@nnfpc κλαίω@vppanfp καί@cc ἐπιδείκνυμι@vppmnfp χιτών@nampc καί@cc ἱμάτιον@nanpc ὅσος@rranp ποιέω@viia3s μετά@pg αὐτός@rpgfp εἰμί@vppanfs ὁ@dnfs Δορκάς@nnfsp 
Act 9:40  ἐκβάλλω@vpaanms δέ@cc ἔξω@b πᾶς@aiampn ὁ@dnms Πέτρος@nnmsp καί@cc τίθημι@vpaanms ὁ@danp γόνυ@nanpc προσεύχομαι@viam3s καί@cc ἐπιστρέφω@vpaanms πρός@pa ὁ@dans σῶμα@nansc λέγω@viaa3s Ταβιθά@nvfsp ἀνίστημι@vdaa2s ὁ@dnfs δέ@cc ἀνοίγω@viaa3s ὁ@damp ὀφθαλμός@nampc αὐτός@rpgfs καί@cc ὁράω@vpaanfs ὁ@dams Πέτρος@namsp ἀνακαθίζω@viaa3s 
Act 9:41  δίδωμι@vpaanms δέ@cc αὐτός@rpdfs χείρ@nafsc ἀνίστημι@viaa3s αὐτός@rpafs φωνέω@vpaanms δέ@cc ὁ@damp ἅγιος@anampn καί@cc ὁ@dafp χήρα@nafpc παρίστημι@viaa3s αὐτός@rpafs ζάω@vppaafs 
Act 9:42  γνωστός@annnsn δέ@cc γίνομαι@viam3s κατά@pg ὅλος@angfsn ὁ@dgfs Ἰόππη@ngfsp καί@cc πιστεύω@viaa3p πολύς@annmpn ἐπί@pa ὁ@dams κύριος@namsc 
Act 9:43  γίνομαι@viam3s δέ@cc ἡμέρα@nafpc ἱκανός@anafpn μένω@vnaa ἐν@pd Ἰόππη@ndfsp παρά@pd τὶς@aidmsn Σίμων@ndmsp βυρσεύς@ndmsc 
Act 10:1  ἀνήρ@nnmsc δέ@cc τὶς@ainmsn ἐν@pd Καισάρεια@ndfsp ὄνομα@ndnsc Κορνήλιος@nnmsp ἑκατοντάρχης@nnmsc ἐκ@pg σπεῖρα@ngfsc ὁ@dgfs καλέω@vpppgfs Ἰταλικός@angfsn 
Act 10:2  εὐσεβής@annmsn καί@cc φοβέω@vppmnms ὁ@dams θεός@namsc σύν@pd πᾶς@aidmsn ὁ@ddms οἶκος@ndmsc αὐτός@rpgms ποιέω@vppanms ἐλεημοσύνη@nafpc πολύς@anafpn ὁ@ddms λαός@ndmsc καί@cc δέομαι@vppmnms ὁ@dgms θεός@ngmsc διά@pg πᾶς@aignsn 
Act 10:3  ὁράω@viaa3s ἐν@pd ὅραμα@ndnsc φανερῶς@b ὡσεί@b περί@pa ὥρα@nafsc ἔνατος@aoafsn ὁ@dgfs ἡμέρα@ngfsc ἄγγελος@namsc ὁ@dgms θεός@ngmsc εἰσέρχομαι@vpaaams πρός@pa αὐτός@rpams καί@cc λέγω@vpaaams αὐτός@rpdms Κορνήλιος@nvmsp 
Act 10:4  ὁ@dnms δέ@cc ἀτενίζω@vpaanms αὐτός@rpdms καί@cc ἔμφοβος@annmsn γίνομαι@vpamnms λέγω@viaa3s τίς@rqnns εἰμί@vipa3s κύριος@nvmsc λέγω@viaa3s δέ@cc αὐτός@rpdms ὁ@dnfp προσευχή@nnfpc σύ@rpg-s καί@cc ὁ@dnfp ἐλεημοσύνη@nnfpc σύ@rpg-s ἀναβαίνω@viaa3p εἰς@pa μνημόσυνον@nansc ἔμπροσθεν@pg ὁ@dgms θεός@ngmsc 
Act 10:5  καί@cc νῦν@b πέμπω@vdaa2s ἀνήρ@nampc εἰς@pa Ἰόππη@nafsp καί@cc μεταπέμπομαι@vdam2s Σίμων@namsp τὶς@aiamsn ὅς@rrnms ἐπικαλέω@vipp3s Πέτρος@nnmsp 
Act 10:6  οὗτος@rdnms ξενίζω@vipp3s παρά@pd τὶς@aidmsn Σίμων@ndmsp βυρσεύς@ndmsc ὅς@rrdms εἰμί@vipa3s οἰκία@nnfsc παρά@pa θάλασσα@nafsc 
Act 10:7  ὡς@cs δέ@cc ἀπέρχομαι@viaa3s ὁ@dnms ἄγγελος@nnmsc ὁ@dnms λαλέω@vppanms αὐτός@rpdms φωνέω@vpaanms δύο@acampn ὁ@dgmp οἰκέτης@ngmpc καί@cc στρατιώτης@namsc εὐσεβής@anamsn ὁ@dgmp προσκαρτερέω@vppagmp αὐτός@rpdms 
Act 10:8  καί@cc ἐξηγέομαι@vpamnms ἅπας@ananpn αὐτός@rpdmp ἀποστέλλω@viaa3s αὐτός@rpamp εἰς@pa ὁ@dafs Ἰόππη@nafsp 
Act 10:9  ὁ@ddfs δέ@cc ἐπαύριον@b ὁδοιπορέω@vppagmp ἐκεῖνος@rdgmp καί@cc ὁ@ddfs πόλις@ndfsc ἐγγίζω@vppagmp ἀναβαίνω@viaa3s Πέτρος@nnmsp ἐπί@pa ὁ@dans δῶμα@nansc προσεύχομαι@vnam περί@pa ὥρα@nafsc ἕκτος@aoafsn 
Act 10:10  γίνομαι@viam3s δέ@cc πρόσπεινος@annmsn καί@cc θέλω@viia3s γεύω@vnam παρασκευάζω@vppagmp δέ@cc αὐτός@rpgmp γίνομαι@viam3s ἐπί@pa αὐτός@rpams ἔκστασις@nnfsc 
Act 10:11  καί@cc θεωρέω@vipa3s ὁ@dams οὐρανός@namsc ἀνοίγω@vpxpams καί@cc καταβαίνω@vppaans σκεῦος@nansc τὶς@aiansn ὡς@cs ὀθόνη@nafsc μέγας@anafsn τέσσαρες@acdfpn ἀρχή@ndfpc καθίημι@vpppans ἐπί@pg ὁ@dgfs γῆ@ngfsc 
Act 10:12  ἐν@pd ὅς@rrdns ὑπάρχω@viia3s πᾶς@ainnpn ὁ@dnnp τετράπους@annnpn καί@cc ἑρπετόν@nnnpc ὁ@dgfs γῆ@ngfsc καί@cc πετεινός@nnnpc ὁ@dgms οὐρανός@ngmsc 
Act 10:13  καί@cc γίνομαι@viam3s φωνή@nnfsc πρός@pa αὐτός@rpams ἀνίστημι@vpaanms Πέτρος@nvmsp θύω@vdaa2s καί@cc ἐσθίω@vdaa2s 
Act 10:14  ὁ@dnms δέ@cc Πέτρος@nnmsp λέγω@viaa3s μηδαμῶς@b κύριος@nvmsc ὅτι@cs οὐδέποτε@b ἐσθίω@viaa1s πᾶς@aiansn κοινός@anansn καί@cc ἀκάθαρτος@anansn 
Act 10:15  καί@cc φωνή@nnfsc πάλιν@b ἐκ@pg δεύτερος@aognsn πρός@pa αὐτός@rpams ὅς@rranp ὁ@dnms θεός@nnmsc καθαρίζω@viaa3s σύ@rpn-s μή@x κοινόω@vdpa2s 
Act 10:16  οὗτος@rdnns δέ@cc γίνομαι@viam3s ἐπί@pa τρίς@b καί@cc εὐθύς@b ἀναλαμβάνω@viap3s ὁ@dnns σκεῦος@nnnsc εἰς@pa ὁ@dams οὐρανός@namsc 
Act 10:17  ὡς@cs δέ@cc ἐν@pd ἑαυτοῦ@rxdms διαπορέω@viia3s ὁ@dnms Πέτρος@nnmsp τίς@rqnns ἄν@x εἰμί@vopa3s ὁ@dnns ὅραμα@nnnsc ὅς@rrans ὁράω@viaa3s ἰδού@i ὁ@dnmp ἀνήρ@nnmpc ὁ@dnmp ἀποστέλλω@vpxpnmp ὑπό@pg ὁ@dgms Κορνήλιος@ngmsp διερωτάω@vpaanmp ὁ@dafs οἰκία@nafsc ὁ@dgms Σίμων@ngmsp ἐφίστημι@viaa3p ἐπί@pa ὁ@dams πυλών@namsc 
Act 10:18  καί@cc φωνέω@vpaanmp πυνθάνομαι@viim3p εἰ@x Σίμων@nnmsp ὁ@dnms ἐπικαλέω@vpppnms Πέτρος@nnmsp ἐνθάδε@b ξενίζω@vipp3s 
Act 10:19  ὁ@dgms δέ@cc Πέτρος@ngmsp διενθυμέομαι@vppmgms περί@pg ὁ@dgns ὅραμα@ngnsc λέγω@viaa3s αὐτός@rpdms ὁ@dnns πνεῦμα@nnnsc ἰδού@i ἀνήρ@nnmpc τρεῖς@acnmpn ζητέω@vppanmp σύ@rpa-s 
Act 10:20  ἀλλά@cc ἀνίστημι@vpaanms καταβαίνω@vdaa2s καί@cc πορεύομαι@vdpm2s σύν@pd αὐτός@rpdmp μηδείς@rians διακρίνω@vppmnms ὅτι@cs ἐγώ@rpn-s ἀποστέλλω@vixa1s αὐτός@rpamp 
Act 10:21  καταβαίνω@vpaanms δέ@cc Πέτρος@nnmsp πρός@pa ὁ@damp ἀνήρ@nampc λέγω@viaa3s ἰδού@i ἐγώ@rpn-s εἰμί@vipa1s ὅς@rrams ζητέω@vipa2p τίς@rqnfs/aqnfsn ὁ@dnfs αἰτία@nnfsc διά@pa ὅς@rrafs πάρειμι@vipa2p 
Act 10:22  ὁ@dnmp δέ@cc λέγω@viaa3p Κορνήλιος@nnmsp ἑκατοντάρχης@nnmsc ἀνήρ@nnmsc δίκαιος@annmsn καί@cc φοβέω@vppmnms ὁ@dams θεός@namsc μαρτυρέω@vpppnms τέ@cc ὑπό@pg ὅλος@angnsn ὁ@dgns ἔθνος@ngnsc ὁ@dgmp Ἰουδαῖος@angmpn χρηματίζω@viap3s ὑπό@pg ἄγγελος@ngmsc ἅγιος@angmsn μεταπέμπομαι@vnam σύ@rpa-s εἰς@pa ὁ@dams οἶκος@namsc αὐτός@rpgms καί@cc ἀκούω@vnaa ῥῆμα@nanpc παρά@pg σύ@rpg-s 
Act 10:23  εἰσκαλέομαι@vpamnms οὖν@cc αὐτός@rpamp ξενίζω@viaa3s ὁ@ddfs δέ@cc ἐπαύριον@b ἀνίστημι@vpaanms ἐξέρχομαι@viaa3s σύν@pd αὐτός@rpdmp καί@cc τὶς@rinmp ὁ@dgmp ἀδελφός@ngmpc ὁ@dgmp ἀπό@pg Ἰόππη@ngfsp συνέρχομαι@viaa3p αὐτός@rpdms 
Act 10:24  ὁ@ddfs δέ@cc ἐπαύριον@b εἰσέρχομαι@viaa3s εἰς@pa ὁ@dafs Καισάρεια@nafsp ὁ@dnms δέ@cc Κορνήλιος@nnmsp εἰμί@viia3s προσδοκάω@vppanms αὐτός@rpamp συγκαλέω@vpamnms ὁ@damp συγγενής@anampn αὐτός@rpgms καί@cc ὁ@damp ἀναγκαῖος@anampn φίλος@anampn 
Act 10:25  ὡς@cs δέ@cc γίνομαι@viam3s ὁ@dgns εἰσέρχομαι@vnaa ὁ@dams Πέτρος@namsp συναντάω@vpaanms αὐτός@rpdms ὁ@dnms Κορνήλιος@nnmsp πίπτω@vpaanms ἐπί@pa ὁ@damp πούς@nampc προσκυνέω@viaa3s 
Act 10:26  ὁ@dnms δέ@cc Πέτρος@nnmsp ἐγείρω@viaa3s αὐτός@rpams λέγω@vppanms ἀνίστημι@vdaa2s καί@b ἐγώ@rpn-s αὐτός@rtnms ἄνθρωπος@nnmsc εἰμί@vipa1s 
