Mat 1:1  βίβλος@nnfsc γένεσις@ngfsc Ἰησοῦς@ngmsp Χριστός@ngmsp υἱός@ngmsc Δαυίδ@ngmsp υἱός@ngmsc Ἀβραάμ@ngmsp 
Mat 20:17  καί@cc ἀναβαίνω@vppanms ὁ@dnms Ἰησοῦς@nnmsp εἰς@pa Ἱεροσόλυμα@nanpp παραλαμβάνω@viaa3s ὁ@damp δώδεκα@ac---n μαθητής@nampc κατά@pa ἴδιος@anafsn καί@cc ἐν@pd ὁ@ddfs ὁδός@ndfsc λέγω@viaa3s αὐτός@rpdmp 
Mat 20:18  ἰδού@i ἀναβαίνω@vipa1p εἰς@pa Ἱεροσόλυμα@nanpp καί@cc ὁ@dnms υἱός@nnmsc ὁ@dgms ἄνθρωπος@ngmsc παραδίδωμι@vifp3s ὁ@ddmp ἀρχιερεύς@ndmpc καί@cc γραμματεύς@ndmpc καί@cc κατακρίνω@vifa3p αὐτός@rpams θάνατος@ndmsc 
Mat 20:19  καί@cc παραδίδωμι@vifa3p αὐτός@rpams ὁ@ddnp ἔθνος@ndnpc εἰς@pa ὁ@dans ἐμπαίζω@vnaa καί@cc μαστιγόω@vnaa καί@cc σταυρόω@vnaa καί@cc ὁ@ddfs τρίτος@aodfsn ἡμέρα@ndfsc ἐγείρω@vifp3s 
Mat 20:20  τότε@b προσέρχομαι@viaa3s αὐτός@rpdms ὁ@dnfs μήτηρ@nnfsc ὁ@dgmp υἱός@ngmpc Ζεβεδαῖος@ngmsp μετά@pg ὁ@dgmp υἱός@ngmpc αὐτός@rpgfs προσκυνέω@vppanfs καί@cc αἰτέω@vppanfs τὶς@rians ἀπό@pg αὐτός@rpgms 
Mat 20:21  ὁ@dnms δέ@cc λέγω@viaa3s αὐτός@rpdfs τίς@rqans θέλω@vipa2s λέγω@vipa3s αὐτός@rpdms λέγω@vdaa2s ἵνα@cs καθίζω@vsaa3p οὗτος@rdnmp ὁ@dnmp δύο@acnmpn υἱός@nnmpc ἐγώ@rpg-s εἷς@acnmsn ἐκ@pg δεξιός@angnpn σύ@rpg-s καί@cc εἷς@acnmsn ἐκ@pg εὐώνυμος@angnpn σύ@rpg-s ἐν@pd ὁ@ddfs βασιλεία@ndfsc σύ@rpg-s 
Mat 20:22  ἀποκρίνομαι@vpapnms δέ@cc ὁ@dnms Ἰησοῦς@nnmsp λέγω@viaa3s οὐ@b οἶδα@vixa2p τίς@rqans αἰτέω@vipm2p δύναμαι@vipm2p πίνω@vnaa ὁ@dans ποτήριον@nansc ὅς@rrans ἐγώ@rpn-s μέλλω@vipa1s πίνω@vnpa λέγω@vipa3p αὐτός@rpdms δύναμαι@vipm1p 
Mat 20:23  λέγω@vipa3s αὐτός@rpdmp ὁ@dans μέν@x ποτήριον@nansc ἐγώ@rpg-s πίνω@vifm2p ὁ@dans δέ@cc καθίζω@vnaa ἐκ@pg δεξιός@angnpn ἐγώ@rpg-s καί@cc ἐκ@pg εὐώνυμος@angnpn οὐ@b εἰμί@vipa3s ἐμός@asnnsn οὗτος@rdans δίδωμι@vnaa ἀλλά@cc ὅς@rrdmp ἑτοιμάζω@vixp3s ὑπό@pg ὁ@dgms πατήρ@ngmsc ἐγώ@rpg-s 
Mat 20:24  καί@cc ἀκούω@vpaanmp ὁ@dnmp δέκα@ac---n ἀγανακτέω@viaa3p περί@pg ὁ@dgmp δύο@acgmpn ἀδελφός@ngmpc 
Mat 20:25  ὁ@dnms δέ@cc Ἰησοῦς@nnmsp προσκαλέομαι@vpamnms αὐτός@rpamp λέγω@viaa3s οἶδα@vixa2p ὅτι@cs ὁ@dnmp ἄρχων@nnmpc ὁ@dgnp ἔθνος@ngnpc κατακυριεύω@vipa3p αὐτός@rpgnp καί@cc ὁ@dnmp μέγας@annmpn κατεξουσιάζω@vipa3p αὐτός@rpgnp 
Mat 20:26  οὐ@b οὕτως@b εἰμί@vifm3s ἐν@pd σύ@rpd-p ἀλλά@cc ὅς@rrnms ἐάν@x θέλω@vspa3s ἐν@pd σύ@rpd-p μέγας@annmsn γίνομαι@vnam εἰμί@vifm3s σύ@rpg-p διάκονος@nnmsc 
Mat 20:27  καί@cc ὅς@rrnms ἄν@x θέλω@vspa3s ἐν@pd σύ@rpd-p εἰμί@vnpa πρῶτος@aonmsn εἰμί@vifm3s σύ@rpg-p δοῦλος@nnmsc 
Mat 20:28  ὥσπερ@cs ὁ@dnms υἱός@nnmsc ὁ@dgms ἄνθρωπος@ngmsc οὐ@b ἔρχομαι@viaa3s διακονέω@vnap ἀλλά@cc διακονέω@vnaa καί@cc δίδωμι@vnaa ὁ@dafs ψυχή@nafsc αὐτός@rpgms λύτρον@nansc ἀντί@pg πολύς@angmpn 
Mat 20:29  καί@cc ἐκπορεύομαι@vppmgmp αὐτός@rpgmp ἀπό@pg Ἰεριχώ@ngfsp ἀκολουθέω@viaa3s αὐτός@rpdms ὄχλος@nnmsc πολύς@annmsn 
Mat 20:30  καί@cc ἰδού@i δύο@acnmpn τυφλός@annmpn κάθημαι@vppmnmp παρά@pa ὁ@dafs ὁδός@nafsc ἀκούω@vpaanmp ὅτι@cs Ἰησοῦς@nnmsp παράγω@vipa3s κράζω@viaa3p λέγω@vppanmp ἐλεέω@vdaa2s ἐγώ@rpa-p κύριος@nvmsc υἱός@nnmsc Δαυίδ@ngmsp 
Mat 20:31  ὁ@dnms δέ@cc ὄχλος@nnmsc ἐπιτιμάω@viaa3s αὐτός@rpdmp ἵνα@cs σιωπάω@vsaa3p ὁ@dnmp δέ@cc μέγας@b/anansc κράζω@viaa3p λέγω@vppanmp ἐλεέω@vdaa2s ἐγώ@rpa-p κύριος@nvmsc υἱός@nnmsc Δαυίδ@ngmsp 
Mat 20:32  καί@cc ἵστημι@vpaanms ὁ@dnms Ἰησοῦς@nnmsp φωνέω@viaa3s αὐτός@rpamp καί@cc λέγω@viaa3s τίς@rqans θέλω@vipa2p ποιέω@vsaa1s σύ@rpd-p 
Mat 20:33  λέγω@vipa3p αὐτός@rpdms κύριος@nvmsc ἵνα@cs ἀνοίγω@vsap3p ὁ@dnmp ὀφθαλμός@nnmpc ἐγώ@rpg-p 
Mat 20:34  σπλαγχνίζομαι@vpapnms δέ@cc ὁ@dnms Ἰησοῦς@nnmsp ἅπτω@viam3s ὁ@dgnp ὄμμα@ngnpc αὐτός@rpgmp καί@cc εὐθέως@b ἀναβλέπω@viaa3p καί@cc ἀκολουθέω@viaa3p αὐτός@rpdms 
Mat 21:1  καί@cc ὅτε@cs ἐγγίζω@viaa3p εἰς@pa Ἱεροσόλυμα@nanpp καί@cc ἔρχομαι@viaa3p εἰς@pa Βηθφαγή@nafsp εἰς@pa ὁ@dans ὄρος@nansc ὁ@dgfp ἐλαία@ngfpc τότε@b Ἰησοῦς@nnmsp ἀποστέλλω@viaa3s δύο@acampn μαθητής@nampc 
Mat 21:2  λέγω@vppanms αὐτός@rpdmp πορεύομαι@vdpm2p εἰς@pa ὁ@dafs κώμη@nafsc ὁ@dafs κατέναντι@pg σύ@rpg-p καί@cc εὐθέως@b εὑρίσκω@vifa2p ὄνος@nafsc δέω@vpxpafs καί@cc πῶλος@namsc μετά@pg αὐτός@rpgfs λύω@vpaanmp ἄγω@vdaa2p ἐγώ@rpd-s 
Mat 21:3  καί@cc ἐάν@cs τὶς@rinms σύ@rpd-p λέγω@vsaa3s τὶς@rians λέγω@vifa2p ὅτι@cs ὁ@dnms κύριος@nnmsc αὐτός@rpgmp χρεία@nafsc ἔχω@vipa3s εὐθύς@b δέ@cc ἀποστέλλω@vifa3s αὐτός@rpamp 
Mat 21:4  οὗτος@rdnns δέ@cc γίνομαι@vixa3s ἵνα@cs πληρόω@vsap3s ὁ@dnns λέγω@vpapnns διά@pg ὁ@dgms προφήτης@ngmsc λέγω@vppagms 
Mat 21:5  λέγω@vdaa2p ὁ@ddfs θυγάτηρ@ndfsc Σιών@ngfsp ἰδού@i ὁ@dnms βασιλεύς@nnmsc σύ@rpg-s ἔρχομαι@vipm3s σύ@rpd-s πραΰς@annmsn καί@cc ἐπιβαίνω@vpxanms ἐπί@pa ὄνος@nafsc καί@cc/b ἐπί@pa πῶλος@namsc υἱός@namsc ὑποζύγιον@ngnsc 
Mat 21:6  πορεύομαι@vpapnmp δέ@cc ὁ@dnmp μαθητής@nnmpc καί@cc ποιέω@vpaanmp καθώς@cs συντάσσω@viaa3s αὐτός@rpdmp ὁ@dnms Ἰησοῦς@nnmsp 
Mat 21:7  ἄγω@viaa3p ὁ@dafs ὄνος@nafsc καί@cc ὁ@dams πῶλος@namsc καί@cc ἐπιτίθημι@viaa3p ἐπί@pg αὐτός@rpgmp ὁ@danp ἱμάτιον@nanpc καί@cc ἐπικαθίζω@viaa3s ἐπάνω@pg αὐτός@rpgnp 
Mat 21:8  ὁ@dnms δέ@cc πολύς@annmss ὄχλος@nnmsc στρωννύω@viaa3p ἑαυτοῦ@rxgmp ὁ@danp ἱμάτιον@nanpc ἐν@pd ὁ@ddfs ὁδός@ndfsc ἄλλος@ainmpn δέ@cc κόπτω@viia3p κλάδος@nampc ἀπό@pg ὁ@dgnp δένδρον@ngnpc καί@cc στρωννύω@viia3p ἐν@pd ὁ@ddfs ὁδός@ndfsc 
Mat 21:9  ὁ@dnmp δέ@cc ὄχλος@nnmpc ὁ@dnmp προάγω@vppanmp αὐτός@rpams καί@cc ὁ@dnmp ἀκολουθέω@vppanmp κράζω@viia3p λέγω@vppanmp ὡσαννά@t ὁ@ddms υἱός@ndmsc Δαυίδ@ngmsp εὐλογέω@vpxpnms ὁ@dnms ἔρχομαι@vppmnms ἐν@pd ὄνομα@ndnsc κύριος@ngmsc ὡσαννά@t ἐν@pd ὁ@ddnp ὕψιστος@andnps 
Mat 21:10  καί@cc εἰσέρχομαι@vpaagms αὐτός@rpgms εἰς@pa Ἱεροσόλυμα@nanpp σείω@viap3s πᾶς@ainfsn ὁ@dnfs πόλις@nnfsc λέγω@vppanfs τίς@rqnms εἰμί@vipa3s οὗτος@rdnms 
Mat 21:11  ὁ@dnmp δέ@cc ὄχλος@nnmpc λέγω@viia3p οὗτος@rdnms εἰμί@vipa3s ὁ@dnms προφήτης@nnmsc Ἰησοῦς@nnmsp ὁ@dnms ἀπό@pg Ναζαρά@ngfsp ὁ@dgfs Γαλιλαία@ngfsp 
Mat 21:12  καί@cc εἰσέρχομαι@viaa3s Ἰησοῦς@nnmsp εἰς@pa ὁ@dans ἱερόν@nansc καί@cc ἐκβάλλω@viaa3s πᾶς@aiampn ὁ@damp πωλέω@vppaamp καί@cc ἀγοράζω@vppaamp ἐν@pd ὁ@ddns ἱερόν@ndnsc καί@cc ὁ@dafp τράπεζα@nafpc ὁ@dgmp κολλυβιστής@ngmpc καταστρέφω@viaa3s καί@cc ὁ@dafp καθέδρα@nafpc ὁ@dgmp πωλέω@vppagmp ὁ@dafp περιστερά@nafpc 
Mat 21:13  καί@cc λέγω@vipa3s αὐτός@rpdmp γράφω@vixp3s ὁ@dnms οἶκος@nnmsc ἐγώ@rpg-s οἶκος@nnmsc προσευχή@ngfsc καλέω@vifp3s σύ@rpn-p δέ@cc αὐτός@rpams ποιέω@vipa2p σπήλαιον@nansc λῃστής@ngmpc 
Mat 21:14  καί@cc προσέρχομαι@viaa3p αὐτός@rpdms τυφλός@annmpn καί@cc χωλός@annmpn ἐν@pd ὁ@ddns ἱερόν@ndnsc καί@cc θεραπεύω@viaa3s αὐτός@rpamp 
Mat 21:15  ὁράω@vpaanmp δέ@cc ὁ@dnmp ἀρχιερεύς@nnmpc καί@cc ὁ@dnmp γραμματεύς@nnmpc ὁ@danp θαυμάσιος@ananpn ὅς@rranp ποιέω@viaa3s καί@cc ὁ@damp παῖς@nampc ὁ@damp κράζω@vppaamp ἐν@pd ὁ@ddns ἱερόν@ndnsc καί@cc λέγω@vppaamp ὡσαννά@t ὁ@ddms υἱός@ndmsc Δαυίδ@ngmsp ἀγανακτέω@viaa3p 
Mat 21:16  καί@cc λέγω@viaa3p αὐτός@rpdms ἀκούω@vipa2s τίς@rqans οὗτος@rdnmp λέγω@vipa3p ὁ@dnms δέ@cc Ἰησοῦς@nnmsp λέγω@vipa3s αὐτός@rpdmp ναί@x οὐδέποτε@b ἀναγινώσκω@viaa2p ὅτι@cs ἐκ@pg στόμα@ngnsc νήπιος@angmpn καί@cc θηλάζω@vppagmp καταρτίζω@viam2s αἶνος@namsc 
Mat 21:17  καί@cc καταλείπω@vpaanms αὐτός@rpamp ἐξέρχομαι@viaa3s ἔξω@pg ὁ@dgfs πόλις@ngfsc εἰς@pa Βηθανία@nafsp καί@cc αὐλίζομαι@viap3s ἐκεῖ@b 
Mat 21:18  πρωΐ@b δέ@cc ἐπανάγω@vppanms εἰς@pa ὁ@dafs πόλις@nafsc πεινάω@viaa3s 
Mat 21:19  καί@cc ὁράω@vpaanms συκῆ@nafsc εἷς@acafsn ἐπί@pg ὁ@dgfs ὁδός@ngfsc ἔρχομαι@viaa3s ἐπί@pa αὐτός@rpafs καί@cc οὐδείς@rians εὑρίσκω@viaa3s ἐν@pd αὐτός@rpdfs εἰ@cs μή@x φύλλον@nanpc μόνος@b καί@cc λέγω@vipa3s αὐτός@rpdfs μηκέτι@b ἐκ@pg σύ@rpg-s καρπός@nnmsc γίνομαι@vsam3s εἰς@pa ὁ@dams αἰών@namsc καί@cc ξηραίνω@viap3s παραχρῆμα@b ὁ@dnfs συκῆ@nnfsc 
Mat 21:20  καί@cc ὁράω@vpaanmp ὁ@dnmp μαθητής@nnmpc θαυμάζω@viaa3p λέγω@vppanmp πῶς@b παραχρῆμα@b ξηραίνω@viap3s ὁ@dnfs συκῆ@nnfsc 
Mat 21:21  ἀποκρίνομαι@vpapnms δέ@cc ὁ@dnms Ἰησοῦς@nnmsp λέγω@viaa3s αὐτός@rpdmp ἀμήν@t λέγω@vipa1s σύ@rpd-p ἐάν@cs ἔχω@vspa2p πίστις@nafsc καί@cc μή@x διακρίνω@vsap2p οὐ@b μόνος@b ὁ@dans ὁ@dgfs συκῆ@ngfsc ποιέω@vifa2p ἀλλά@cc καί+ἐάν@b&cs ὁ@ddns ὄρος@ndnsc οὗτος@rddns λέγω@vsaa2p αἴρω@vdap2s καί@cc βάλλω@vdap2s εἰς@pa ὁ@dafs θάλασσα@nafsc γίνομαι@vifm3s 
Mat 21:22  καί@cc πᾶς@aianpn ὅσος@rranp ἄν@x αἰτέω@vsaa2p ἐν@pd ὁ@ddfs προσευχή@ndfsc πιστεύω@vppanmp λαμβάνω@vifm2p 
Mat 21:23  καί@cc ἔρχομαι@vpaagms αὐτός@rpgms εἰς@pa ὁ@dans ἱερόν@nansc προσέρχομαι@viaa3p αὐτός@rpdms διδάσκω@vppadms ὁ@dnmp ἀρχιερεύς@nnmpc καί@cc ὁ@dnmp πρεσβύτερος@annmpc ὁ@dgms λαός@ngmsc λέγω@vppanmp ἐν@pd ποῖος@aqdfsn ἐξουσία@ndfsc οὗτος@rdanp ποιέω@vipa2s καί@cc τίς@rqnms σύ@rpd-s δίδωμι@viaa3s ὁ@dafs ἐξουσία@nafsc οὗτος@rdafs 
Mat 21:24  ἀποκρίνομαι@vpapnms δέ@cc ὁ@dnms Ἰησοῦς@nnmsp λέγω@viaa3s αὐτός@rpdmp ἐρωτάω@vifa1s σύ@rpa-p καί+ἐγώ@b&rpn-s λόγος@namsc εἷς@acamsn ὅς@rrams ἐάν@cs λέγω@vsaa2p ἐγώ@rpd-s καί+ἐγώ@b&rpn-s σύ@rpd-p λέγω@vifa1s ἐν@pd ποῖος@aqdfsn ἐξουσία@ndfsc οὗτος@rdanp ποιέω@vipa1s 
Mat 21:25  ὁ@dnns βάπτισμα@nnnsc ὁ@dnns Ἰωάννης@ngmsp πόθεν@b εἰμί@viia3s ἐκ@pg οὐρανός@ngmsc ἤ@cc ἐκ@pg ἄνθρωπος@ngmpc ὁ@dnmp δέ@cc διαλογίζομαι@viim3p ἐν@pd ἑαυτοῦ@rxdmp λέγω@vppanmp ἐάν@cs λέγω@vsaa1p ἐκ@pg οὐρανός@ngmsc λέγω@vifa3s ἐγώ@rpd-p διά@pa τίς@rqans οὖν@cc οὐ@b πιστεύω@viaa2p αὐτός@rpdms 
Mat 21:26  ἐάν@cs δέ@cc λέγω@vsaa1p ἐκ@pg ἄνθρωπος@ngmpc φοβέω@vipm1p ὁ@dams ὄχλος@namsc πᾶς@ainmpn γάρ@cc ὡς@cs προφήτης@namsc ἔχω@vipa3p ὁ@dams Ἰωάννης@namsp 
Mat 21:27  καί@cc ἀποκρίνομαι@vpapnmp ὁ@ddms Ἰησοῦς@ndmsp λέγω@viaa3p οὐ@b οἶδα@vixa1p φημί@viaa3s/viia3s αὐτός@rpdmp καί@b αὐτός@rtnms οὐδέ@cc ἐγώ@rpn-s λέγω@vipa1s σύ@rpd-p ἐν@pd ποῖος@aqdfsn ἐξουσία@ndfsc οὗτος@rdanp ποιέω@vipa1s 
Mat 21:28  τίς@rqnns δέ@cc σύ@rpd-p δοκέω@vipa3s ἄνθρωπος@nnmsc ἔχω@viia3s τέκνον@nanpc δύο@acanpn καί@cc προσέρχομαι@vpaanms ὁ@ddns πρῶτος@aodnsn λέγω@viaa3s τέκνον@nvnsc ὑπάγω@vdpa2s σήμερον@b ἐργάζομαι@vdpm2s ἐν@pd ὁ@ddms ἀμπελών@ndmsc 
Mat 21:29  ὁ@dnms δέ@cc ἀποκρίνομαι@vpapnms λέγω@viaa3s οὐ@b θέλω@vipa1s ὕστερος@b δέ@cc μεταμέλομαι@vpapnms ἀπέρχομαι@viaa3s 
Mat 21:30  προσέρχομαι@vpaanms δέ@cc ὁ@ddms ἕτερος@aidmsn λέγω@viaa3s ὡσαύτως@b ὁ@dnms δέ@cc ἀποκρίνομαι@vpapnms λέγω@viaa3s ἐγώ@rpn-s κύριος@nvmsc καί@cc οὐ@b ἀπέρχομαι@viaa3s 
Mat 21:31  τίς@rqnms ἐκ@pg ὁ@dgmp δύο@acgmpn ποιέω@viaa3s ὁ@dans θέλημα@nansc ὁ@dgms πατήρ@ngmsc λέγω@vipa3p ὁ@dnms πρῶτος@aonmsn λέγω@vipa3s αὐτός@rpdmp ὁ@dnms Ἰησοῦς@nnmsp ἀμήν@t λέγω@vipa1s σύ@rpd-p ὅτι@cs ὁ@dnmp τελώνης@nnmpc καί@cc ὁ@dnfp πόρνη@nnfpc προάγω@vipa3p σύ@rpa-p εἰς@pa ὁ@dafs βασιλεία@nafsc ὁ@dgms θεός@ngmsc 
Mat 21:32  ἔρχομαι@viaa3s γάρ@cc Ἰωάννης@nnmsp πρός@pa σύ@rpa-p ἐν@pd ὁδός@ndfsc δικαιοσύνη@ngfsc καί@cc οὐ@b πιστεύω@viaa2p αὐτός@rpdms ὁ@dnmp δέ@cc τελώνης@nnmpc καί@cc ὁ@dnfp πόρνη@nnfpc πιστεύω@viaa3p αὐτός@rpdms σύ@rpn-p δέ@cc ὁράω@vpaanmp οὐδέ@b μεταμέλομαι@viap2p ὕστερος@b ὁ@dgns πιστεύω@vnaa αὐτός@rpdms 
Mat 21:33  ἄλλος@aiafsn παραβολή@nafsc ἀκούω@vdaa2p ἄνθρωπος@nnmsc εἰμί@viia3s οἰκοδεσπότης@nnmsc ὅστις@rrnms φυτεύω@viaa3s ἀμπελών@namsc καί@cc φραγμός@namsc αὐτός@rpdms περιτίθημι@viaa3s καί@cc ὀρύσσω@viaa3s ἐν@pd αὐτός@rpdms ληνός@nafsc καί@cc οἰκοδομέω@viaa3s πύργος@namsc καί@cc ἐκδίδωμι@viam3s αὐτός@rpams γεωργός@ndmpc καί@cc ἀποδημέω@viaa3s 
Mat 21:34  ὅτε@cs δέ@cc ἐγγίζω@viaa3s ὁ@dnms καιρός@nnmsc ὁ@dgmp καρπός@ngmpc ἀποστέλλω@viaa3s ὁ@damp δοῦλος@nampc αὐτός@rpgms πρός@pa ὁ@damp γεωργός@nampc λαμβάνω@vnaa ὁ@damp καρπός@nampc αὐτός@rpgms 
Mat 21:35  καί@cc λαμβάνω@vpaanmp ὁ@dnmp γεωργός@nnmpc ὁ@damp δοῦλος@nampc αὐτός@rpgms ὅς@rrams μέν@x δέρω@viaa3p ὅς@rrams δέ@cc ἀποκτείνω@viaa3p ὅς@rrams δέ@cc λιθοβολέω@viaa3p 
Mat 21:36  πάλιν@b ἀποστέλλω@viaa3s ἄλλος@aiampn δοῦλος@nampc πολύς@anampc ὁ@dgmp πρῶτος@aogmpn καί@cc ποιέω@viaa3p αὐτός@rpdmp ὡσαύτως@b 
Mat 21:37  ὕστερος@b δέ@cc ἀποστέλλω@viaa3s πρός@pa αὐτός@rpamp ὁ@dams υἱός@namsc αὐτός@rpgms λέγω@vppanms ἐντρέπω@vifp3p ὁ@dams υἱός@namsc ἐγώ@rpg-s 
Mat 21:38  ὁ@dnmp δέ@cc γεωργός@nnmpc ὁράω@vpaanmp ὁ@dams υἱός@namsc λέγω@viaa3p ἐν@pd ἑαυτοῦ@rxdmp οὗτος@rdnms εἰμί@vipa3s ὁ@dnms κληρονόμος@nnmsc δεῦτε@b ἀποκτείνω@vsaa1p αὐτός@rpams καί@cc ἔχω@vsaa1p ὁ@dafs κληρονομία@nafsc αὐτός@rpgms 
Mat 21:39  καί@cc λαμβάνω@vpaanmp αὐτός@rpams ἐκβάλλω@viaa3p ἔξω@pg ὁ@dgms ἀμπελών@ngmsc καί@cc ἀποκτείνω@viaa3p 
Mat 21:40  ὅταν@cs οὖν@cc ἔρχομαι@vsaa3s ὁ@dnms κύριος@nnmsc ὁ@dgms ἀμπελών@ngmsc τίς@rqans ποιέω@vifa3s ὁ@ddmp γεωργός@ndmpc ἐκεῖνος@rddmp 
Mat 21:41  λέγω@vipa3p αὐτός@rpdms κακός@anampn κακῶς@b ἀπόλλυμι@vifa3s αὐτός@rpamp καί@cc ὁ@dams ἀμπελών@namsc ἐκδίδωμι@vifm3s ἄλλος@aidmpn γεωργός@ndmpc ὅστις@rrnmp ἀποδίδωμι@vifa3p αὐτός@rpdms ὁ@damp καρπός@nampc ἐν@pd ὁ@ddmp καιρός@ndmpc αὐτός@rpgmp 
Mat 21:42  λέγω@vipa3s αὐτός@rpdmp ὁ@dnms Ἰησοῦς@nnmsp οὐδέποτε@b ἀναγινώσκω@viaa2p ἐν@pd ὁ@ddfp γραφή@ndfpc λίθος@namsc ὅς@rrams ἀποδοκιμάζω@viaa3p ὁ@dnmp οἰκοδομέω@vppanmp οὗτος@rdnms γίνομαι@viap3s εἰς@pa κεφαλή@nafsc γωνία@ngfsc παρά@pg κύριος@ngmsc γίνομαι@viam3s οὗτος@rdnfs καί@cc εἰμί@vipa3s θαυμαστός@annfsn ἐν@pd ὀφθαλμός@ndmpc ἐγώ@rpg-p 
Mat 21:43  διά@pa οὗτος@rdans λέγω@vipa1s σύ@rpd-p ὅτι@cs αἴρω@vifp3s ἀπό@pg σύ@rpg-p ὁ@dnfs βασιλεία@nnfsc ὁ@dgms θεός@ngmsc καί@cc δίδωμι@vifp3s ἔθνος@ndnsc ποιέω@vppadns ὁ@damp καρπός@nampc αὐτός@rpgfs 
Mat 21:44  καί@cc ὁ@dnms πίπτω@vpaanms ἐπί@pa ὁ@dams λίθος@namsc οὗτος@rdams συνθλάω@vifp3s ἐπί@pa ὅς@rrams δέ@cc ἄν@x πίπτω@vsaa3s λικμάω@vifa3s αὐτός@rpams 
Mat 21:45  καί@cc ἀκούω@vpaanmp ὁ@dnmp ἀρχιερεύς@nnmpc καί@cc ὁ@dnmp Φαρισαῖος@nnmpp ὁ@dafp παραβολή@nafpc αὐτός@rpgms γινώσκω@viaa3p ὅτι@cs περί@pg αὐτός@rpgmp λέγω@vipa3s 
Mat 21:46  καί@cc ζητέω@vppanmp αὐτός@rpams κρατέω@vnaa φοβέω@viap3p ὁ@damp ὄχλος@nampc ἐπεί@cs εἰς@pa προφήτης@namsc αὐτός@rpams ἔχω@viia3p 
Mat 22:1  καί@cc ἀποκρίνομαι@vpapnms ὁ@dnms Ἰησοῦς@nnmsp πάλιν@b λέγω@viaa3s ἐν@pd παραβολή@ndfpc αὐτός@rpdmp λέγω@vppanms 
Mat 22:2  ὁμοιόω@viap3s ὁ@dnfs βασιλεία@nnfsc ὁ@dgmp οὐρανός@ngmpc ἄνθρωπος@ndmsc βασιλεύς@ndmsc ὅστις@rrnms ποιέω@viaa3s γάμος@nampc ὁ@ddms υἱός@ndmsc αὐτός@rpgms 
Mat 22:3  καί@cc ἀποστέλλω@viaa3s ὁ@damp δοῦλος@nampc αὐτός@rpgms καλέω@vnaa ὁ@damp καλέω@vpxpamp εἰς@pa ὁ@damp γάμος@nampc καί@cc οὐ@b θέλω@viia3p ἔρχομαι@vnaa 
Mat 22:4  πάλιν@b ἀποστέλλω@viaa3s ἄλλος@aiampn δοῦλος@nampc λέγω@vppanms λέγω@vdaa2p ὁ@ddmp καλέω@vpxpdmp ἰδού@i ὁ@dans ἄριστον@nansc ἐγώ@rpg-s ἑτοιμάζω@vixa1s ὁ@dnmp ταῦρος@nnmpc ἐγώ@rpg-s καί@cc ὁ@dnnp σιτιστός@annnpn θύω@vpxpnnp καί@cc πᾶς@ainnpn ἕτοιμος@annnpn δεῦτε@b εἰς@pa ὁ@damp γάμος@nampc 
Mat 22:5  ὁ@dnmp δέ@cc ἀμελέω@vpaanmp ἀπέρχομαι@viaa3p ὅς@rrnms μέν@x εἰς@pa ὁ@dams ἴδιος@anamsn ἀγρός@namsc ὅς@rrnms δέ@cc ἐπί@pa ὁ@dafs ἐμπορία@nafsc αὐτός@rpgms 
Mat 22:6  ὁ@dnmp δέ@cc λοιπός@annmpn κρατέω@vpaanmp ὁ@damp δοῦλος@nampc αὐτός@rpgms ὑβρίζω@viaa3p καί@cc ἀποκτείνω@viaa3p 
Mat 22:7  ὁ@dnms δέ@cc βασιλεύς@nnmsc ὀργίζω@viap3s καί@cc πέμπω@vpaanms ὁ@danp στράτευμα@nanpc αὐτός@rpgms ἀπόλλυμι@viaa3s ὁ@damp φονεύς@nampc ἐκεῖνος@rdamp καί@cc ὁ@dafs πόλις@nafsc αὐτός@rpgmp ἐμπίπρημι@viaa3s 
Mat 22:8  τότε@b λέγω@vipa3s ὁ@ddmp δοῦλος@ndmpc αὐτός@rpgms ὁ@dnms μέν@x γάμος@nnmsc ἕτοιμος@annmsn εἰμί@vipa3s ὁ@dnmp δέ@cc καλέω@vpxpnmp οὐ@b εἰμί@viia3p ἄξιος@annmpn 
Mat 22:9  πορεύομαι@vdpm2p οὖν@cc ἐπί@pa ὁ@dafp διέξοδος@nafpc ὁ@dgfp ὁδός@ngfpc καί@cc ὅσος@rramp ἐάν@x εὑρίσκω@vsaa2p καλέω@vdaa2p εἰς@pa ὁ@damp γάμος@nampc 
Mat 22:10  καί@cc ἐξέρχομαι@vpaanmp ὁ@dnmp δοῦλος@nnmpc ἐκεῖνος@rdnmp εἰς@pa ὁ@dafp ὁδός@nafpc συνάγω@viaa3p πᾶς@aiampn ὅς@rramp εὑρίσκω@viaa3p πονηρός@anampn τέ@cc καί@cc ἀγαθός@anampn καί@cc πίμπλημι@viap3s ὁ@dnms γάμος@nnmsc ἀνάκειμαι@vppmgmp 
